areaName,date,newCasesByPublishDate
Northumberland,2022-10-04,0
Northumberland,2022-10-05,0
Northumberland,2022-10-06,78
Northumberland,2022-10-07,0
Northumberland,2022-10-08,0
Northumberland,2022-10-09,0
Northumberland,2022-10-10,0
Northumberland,2022-10-11,0
Northumberland,2022-10-12,0
Northumberland,2022-10-13,71
Northumberland,2022-10-14,0
Northumberland,2022-10-15,0
Northumberland,2022-10-16,0
Northumberland,2022-10-17,0
Northumberland,2022-10-18,0
Northumberland,2022-10-19,0
Northumberland,2022-10-20,58
Northumberland,2022-10-21,0
Northumberland,2022-10-22,0
Northumberland,2022-10-23,0
Northumberland,2022-10-24,0
Northumberland,2022-10-25,0
Northumberland,2022-10-26,0
Northumberland,2022-10-27,47
Northumberland,2022-10-28,0
Northumberland,2022-10-29,0
Northumberland,2022-10-30,0
Northumberland,2022-10-31,0
Northumberland,2022-11-01,0
Northumberland,2022-11-02,0
Northumberland,2022-11-03,35
Northumberland,2022-11-04,0
Northumberland,2022-11-05,0
Northumberland,2022-11-06,0
Northumberland,2022-11-07,0
Northumberland,2022-11-08,0
Northumberland,2022-11-09,0
Northumberland,2022-11-10,26
Northumberland,2022-11-11,0
Northumberland,2022-11-12,0
Northumberland,2022-11-13,0
Northumberland,2022-11-14,0
Northumberland,2022-11-15,0
Northumberland,2022-11-16,0
Northumberland,2022-11-17,19
Northumberland,2022-11-18,0
Northumberland,2022-11-19,0
Northumberland,2022-11-20,0
Northumberland,2022-11-21,0
Northumberland,2022-11-22,0
Northumberland,2022-11-23,0
Northumberland,2022-11-24,17
Northumberland,2022-11-25,0
Northumberland,2022-11-26,0
Northumberland,2022-11-27,0
Northumberland,2022-11-28,0
Northumberland,2022-11-29,0
Northumberland,2022-11-30,0
Northumberland,2022-12-01,17
Northumberland,2022-12-02,0
Northumberland,2022-12-03,0
Northumberland,2022-12-04,0
Northumberland,2022-12-05,0
Northumberland,2022-12-06,0
Northumberland,2022-12-07,0
Northumberland,2022-12-08,20
Northumberland,2022-12-09,0
Northumberland,2022-12-10,0
Northumberland,2022-12-11,0
Northumberland,2022-12-12,0
Northumberland,2022-12-13,0
Northumberland,2022-12-14,0
Northumberland,2022-12-15,33
Northumberland,2022-12-16,0
Northumberland,2022-12-17,0
Northumberland,2022-12-18,0
Northumberland,2022-12-19,0
Northumberland,2022-12-20,0
Northumberland,2022-12-21,0
Northumberland,2022-12-22,33
Northumberland,2022-12-23,0
Northumberland,2022-12-24,0
Northumberland,2022-12-25,0
Northumberland,2022-12-26,0
Northumberland,2022-12-27,0
Northumberland,2022-12-28,0
Northumberland,2022-12-29,37
Northumberland,2022-12-30,0
Northumberland,2022-12-31,0
Northumberland,2023-01-01,0
Northumberland,2023-01-02,0
Northumberland,2023-01-03,0
Northumberland,2023-01-04,0
Northumberland,2023-01-05,39
Northumberland,2023-01-06,0
Northumberland,2023-01-07,0
Northumberland,2023-01-08,0
Northumberland,2023-01-09,0
Northumberland,2023-01-10,0
Northumberland,2023-01-11,0
Northumberland,2023-01-12,29
Northumberland,2023-01-13,0
Northumberland,2023-01-14,0
Northumberland,2023-01-15,0
Northumberland,2023-01-16,0
